osm_id,name,facility_type,latitude,longitude,state,source
7525064555,Facility_7525064555,shelter,9.0345169,76.8438631,Tamil Nadu,OpenStreetMap
7525068433,Facility_7525068433,shelter,9.03386,76.8454698,Tamil Nadu,OpenStreetMap
7525068434,Facility_7525068434,shelter,9.0340798,76.8454617,Tamil Nadu,OpenStreetMap
7525068435,Facility_7525068435,shelter,9.0339765,76.8451533,Tamil Nadu,OpenStreetMap
7525068436,Facility_7525068436,shelter,9.0339288,76.8444961,Tamil Nadu,OpenStreetMap
7525068437,Facility_7525068437,shelter,9.0334388,76.8453008,Tamil Nadu,OpenStreetMap
7525068438,Facility_7525068438,shelter,9.0337673,76.8451318,Tamil Nadu,OpenStreetMap
7525540552,Sivodaya Hospital,hospital,8.5211495,76.9792649,Tamil Nadu,OpenStreetMap
7526795166,Namasthe ayurvedic treatment,hospital,10.1689749,76.3502474,Tamil Nadu,OpenStreetMap
7528708427,"Tribal Medical Unit, Vythiri",hospital,11.5486243,76.0384745,Tamil Nadu,OpenStreetMap
7529230151,Facility_7529230151,shelter,9.0408359,76.8494956,Tamil Nadu,OpenStreetMap
7529230152,Facility_7529230152,shelter,9.0409949,76.8493843,Tamil Nadu,OpenStreetMap
7529230174,Facility_7529230174,shelter,9.0412558,76.8489981,Tamil Nadu,OpenStreetMap
7529230175,Facility_7529230175,shelter,9.0409551,76.8489458,Tamil Nadu,OpenStreetMap
7529230176,Facility_7529230176,shelter,9.0412849,76.848526,Tamil Nadu,OpenStreetMap
7529230177,Facility_7529230177,shelter,9.0412823,76.8480526,Tamil Nadu,OpenStreetMap
7529366851,Facility_7529366851,shelter,9.044044,76.8624484,Tamil Nadu,OpenStreetMap
7529382885,Facility_7529382885,shelter,9.0362418,76.8678642,Tamil Nadu,OpenStreetMap
7529382890,Facility_7529382890,shelter,9.0365856,76.8672932,Tamil Nadu,OpenStreetMap
7529382901,Facility_7529382901,shelter,9.0364423,76.8683196,Tamil Nadu,OpenStreetMap
7529382919,Facility_7529382919,shelter,9.0400144,76.870305,Tamil Nadu,OpenStreetMap
7529382964,Facility_7529382964,shelter,9.0499347,76.8438108,Tamil Nadu,OpenStreetMap
7529382965,Facility_7529382965,shelter,9.0434795,76.8450138,Tamil Nadu,OpenStreetMap
7529382966,Facility_7529382966,shelter,9.0438093,76.8450004,Tamil Nadu,OpenStreetMap
7529382968,Facility_7529382968,shelter,9.044,76.845054,Tamil Nadu,OpenStreetMap
7529383029,Facility_7529383029,shelter,9.0439583,76.8375925,Tamil Nadu,OpenStreetMap
7529383030,Facility_7529383030,shelter,9.0442748,76.844349,Tamil Nadu,OpenStreetMap
7529383031,Facility_7529383031,shelter,9.0440669,76.844585,Tamil Nadu,OpenStreetMap
7529383057,Facility_7529383057,shelter,9.045239,76.8440861,Tamil Nadu,OpenStreetMap
7529383088,Facility_7529383088,shelter,9.0453668,76.8431821,Tamil Nadu,OpenStreetMap
7529383089,Facility_7529383089,shelter,9.0454627,76.8431682,Tamil Nadu,OpenStreetMap
7529383103,Facility_7529383103,shelter,9.0456635,76.8429233,Tamil Nadu,OpenStreetMap
7529383104,Facility_7529383104,shelter,9.0454779,76.8428663,Tamil Nadu,OpenStreetMap
7529383105,Facility_7529383105,shelter,9.0453607,76.8428324,Tamil Nadu,OpenStreetMap
7529383106,Facility_7529383106,shelter,9.0453577,76.8430126,Tamil Nadu,OpenStreetMap
7529383111,Facility_7529383111,shelter,9.0452253,76.8425998,Tamil Nadu,OpenStreetMap
7529478174,Facility_7529478174,shelter,9.0400077,76.8594936,Tamil Nadu,OpenStreetMap
7529478175,Facility_7529478175,shelter,9.0404183,76.8595284,Tamil Nadu,OpenStreetMap
7529478176,Facility_7529478176,shelter,9.0405931,76.8595526,Tamil Nadu,OpenStreetMap
7529478315,Facility_7529478315,shelter,9.048294,76.8631298,Tamil Nadu,OpenStreetMap
7529478316,Facility_7529478316,shelter,9.0480826,76.8631164,Tamil Nadu,OpenStreetMap
7529478317,Facility_7529478317,shelter,9.0478096,76.8630272,Tamil Nadu,OpenStreetMap
7529478318,Facility_7529478318,shelter,9.0475365,76.8634865,Tamil Nadu,OpenStreetMap
7529478319,Facility_7529478319,shelter,9.047334,76.863491,Tamil Nadu,OpenStreetMap
7529559020,Facility_7529559020,shelter,9.0275274,76.8314587,Tamil Nadu,OpenStreetMap
7529559037,Facility_7529559037,shelter,9.0286488,76.8301711,Tamil Nadu,OpenStreetMap
7529559113,Facility_7529559113,shelter,9.029116,76.8270418,Tamil Nadu,OpenStreetMap
7529559114,Facility_7529559114,shelter,9.0295199,76.8267039,Tamil Nadu,OpenStreetMap
7529559142,Facility_7529559142,shelter,9.03288,76.8244677,Tamil Nadu,OpenStreetMap
7529674443,Facility_7529674443,shelter,9.0518907,76.8138223,Tamil Nadu,OpenStreetMap
7529674444,Facility_7529674444,shelter,9.0515358,76.8138759,Tamil Nadu,OpenStreetMap
7529674445,Facility_7529674445,shelter,9.0515835,76.8154638,Tamil Nadu,OpenStreetMap
7529674446,Facility_7529674446,shelter,9.0518642,76.8156516,Tamil Nadu,OpenStreetMap
7529674447,Facility_7529674447,shelter,9.0518324,76.8148362,Tamil Nadu,OpenStreetMap
7529674448,Facility_7529674448,shelter,9.0522986,76.8152707,Tamil Nadu,OpenStreetMap
7529674449,Facility_7529674449,shelter,9.0522192,76.8155389,Tamil Nadu,OpenStreetMap
7529674450,Facility_7529674450,shelter,9.0515199,76.8141656,Tamil Nadu,OpenStreetMap
7529674451,Facility_7529674451,shelter,9.0507041,76.8136024,Tamil Nadu,OpenStreetMap
7529674452,Kalathattu,shelter,9.0499836,76.8139028,Tamil Nadu,OpenStreetMap
7529674486,Facility_7529674486,shelter,9.048728,76.8081682,Tamil Nadu,OpenStreetMap
7529674506,Facility_7529674506,shelter,9.0491048,76.8041202,Tamil Nadu,OpenStreetMap
7529674507,Facility_7529674507,shelter,9.0488438,76.8041568,Tamil Nadu,OpenStreetMap
7529674508,Facility_7529674508,shelter,9.0489201,76.8038194,Tamil Nadu,OpenStreetMap
7529674509,Facility_7529674509,shelter,9.0488799,76.7999491,Tamil Nadu,OpenStreetMap
7529674510,Facility_7529674510,shelter,9.0485708,76.8015387,Tamil Nadu,OpenStreetMap
7529674645,Facility_7529674645,shelter,9.0542817,76.8061255,Tamil Nadu,OpenStreetMap
7529674714,Facility_7529674714,shelter,9.054704,76.8070614,Tamil Nadu,OpenStreetMap
7529674715,Facility_7529674715,shelter,9.0546073,76.8058181,Tamil Nadu,OpenStreetMap
7529674716,Facility_7529674716,shelter,9.0547166,76.8055073,Tamil Nadu,OpenStreetMap
7529674765,Facility_7529674765,shelter,9.052748,76.8010814,Tamil Nadu,OpenStreetMap
7529674766,Facility_7529674766,shelter,9.0525673,76.7989429,Tamil Nadu,OpenStreetMap
7529674767,Facility_7529674767,shelter,9.0528925,76.7989836,Tamil Nadu,OpenStreetMap
7529674769,Facility_7529674769,shelter,9.0539364,76.7976989,Tamil Nadu,OpenStreetMap
7529674799,Facility_7529674799,shelter,9.0536433,76.797768,Tamil Nadu,OpenStreetMap
7529674800,Facility_7529674800,shelter,9.0521417,76.7954222,Tamil Nadu,OpenStreetMap
7529674801,Facility_7529674801,shelter,9.05221,76.7957759,Tamil Nadu,OpenStreetMap
7529674802,Facility_7529674802,shelter,9.0518366,76.7935968,Tamil Nadu,OpenStreetMap
7529674803,Facility_7529674803,shelter,9.0518848,76.7932675,Tamil Nadu,OpenStreetMap
7529674804,Facility_7529674804,shelter,9.0519209,76.7930521,Tamil Nadu,OpenStreetMap
7529674805,Facility_7529674805,shelter,9.0520976,76.7925886,Tamil Nadu,OpenStreetMap
7529674806,Facility_7529674806,shelter,9.052218,76.7920601,Tamil Nadu,OpenStreetMap
7529674894,Facility_7529674894,shelter,9.0516612,76.7942964,Tamil Nadu,OpenStreetMap
7529674895,Facility_7529674895,shelter,9.0516926,76.7949812,Tamil Nadu,OpenStreetMap
7529674925,Facility_7529674925,shelter,9.0527696,76.798571,Tamil Nadu,OpenStreetMap
7529674926,Facility_7529674926,shelter,9.0531102,76.7987422,Tamil Nadu,OpenStreetMap
7529674927,Facility_7529674927,shelter,9.0529121,76.7995786,Tamil Nadu,OpenStreetMap
7529674955,Facility_7529674955,shelter,9.0562661,76.8028342,Tamil Nadu,OpenStreetMap
7529674964,Facility_7529674964,shelter,9.0562178,76.8059445,Tamil Nadu,OpenStreetMap
7529674965,Facility_7529674965,shelter,9.0558435,76.8058018,Tamil Nadu,OpenStreetMap
7529674966,Facility_7529674966,shelter,9.0565689,76.8074176,Tamil Nadu,OpenStreetMap
7541310738,Family Health Centre Anakkatty,hospital,11.1307674,76.7253209,Tamil Nadu,OpenStreetMap
7543905624,Facility_7543905624,shelter,11.6131703,76.0699971,Tamil Nadu,OpenStreetMap
7551736403,mar baselios medical mission hospital,hospital,10.0645781,76.6223951,Tamil Nadu,OpenStreetMap
7555507304,Homeo Hospital,hospital,8.9548728,76.8430472,Tamil Nadu,OpenStreetMap
7559701808,Manjunatha Hospital,hospital,13.0035305,76.1066129,Tamil Nadu,OpenStreetMap
7559701811,Leelavathi Children's Hospital,hospital,13.1321379,78.1322344,Tamil Nadu,OpenStreetMap
7559701813,Manipal Hospitals,hospital,13.1290719,78.1325518,Tamil Nadu,OpenStreetMap
7559701814,Vasan Eye Care Hospital,hospital,13.1358553,78.1324756,Tamil Nadu,OpenStreetMap
7559701830,Kiran Hospital,hospital,13.010391,76.095856,Tamil Nadu,OpenStreetMap
7559701832,City Hospital,hospital,13.1287789,78.1315293,Tamil Nadu,OpenStreetMap
7559701833,Sparsh Hospital,hospital,13.0021908,76.105187,Tamil Nadu,OpenStreetMap
7559701834,Eshwari Maternity Hospital,hospital,13.1365,78.124586,Tamil Nadu,OpenStreetMap
7559701842,V Care Super Speciality Dental Hospital,hospital,13.0053946,76.107282,Tamil Nadu,OpenStreetMap
7559701843,ESI Hospital,hospital,13.0148775,76.1297842,Tamil Nadu,OpenStreetMap
7559701845,Rathna Raju Memorial Hospital,hospital,13.0001586,76.0993612,Tamil Nadu,OpenStreetMap
7559701846,R K Hospital,hospital,13.138985,78.1304384,Tamil Nadu,OpenStreetMap
7559701853,Kolar Unani Hospital,hospital,13.1433886,78.1335284,Tamil Nadu,OpenStreetMap
7559701854,Vinayaka Hospital,hospital,13.1363672,78.1289867,Tamil Nadu,OpenStreetMap
7559701861,Mathru Maternity Hospital,hospital,13.126392,78.134815,Tamil Nadu,OpenStreetMap
7559701862,ETCM Hospital,hospital,13.131184,78.134982,Tamil Nadu,OpenStreetMap
7559701863,Venkateshwara Hospital,hospital,13.135031,78.12899,Tamil Nadu,OpenStreetMap
7559701873,Tanya Speciality Hospital,hospital,13.004943,76.1083071,Tamil Nadu,OpenStreetMap
7559701876,Chowdeshwari Hospital,hospital,13.1352775,78.1268408,Tamil Nadu,OpenStreetMap
7559701880,Ulukina Chikkanna Hospital,hospital,13.016105,76.100022,Tamil Nadu,OpenStreetMap
7559701881,Vivek Nethralaya Speciality Eye Hospital,hospital,13.1318763,78.1322519,Tamil Nadu,OpenStreetMap
7559701882,Geeta Eye Hospital,hospital,13.0108067,76.1072993,Tamil Nadu,OpenStreetMap
7559701885,Om Sai Trust Hospital,hospital,13.1358207,78.1324933,Tamil Nadu,OpenStreetMap
7559701886,Shreya Hospital,hospital,13.1371383,78.136457,Tamil Nadu,OpenStreetMap
7559701890,Surya Skin and Eye Care Hospital,hospital,13.1367155,78.1362456,Tamil Nadu,OpenStreetMap
7562027204,Anagha Hospital,hospital,12.2996624,76.6524005,Tamil Nadu,OpenStreetMap
7562027208,Clearmedi Radiant Hospital,hospital,12.3217256,76.609247,Tamil Nadu,OpenStreetMap
7562027209,Sourabha Superspeciality Heart Care Centre,hospital,12.2873804,76.6242974,Tamil Nadu,OpenStreetMap
7562027210,Dr. Agarwals Eye Hospital,hospital,12.2863447,76.6309373,Tamil Nadu,OpenStreetMap
7562027211,ESI Hospital,hospital,12.3079269,76.6471859,Tamil Nadu,OpenStreetMap
7562027215,Shivaratri Rajendra Hospital,hospital,11.9271706,76.940446,Tamil Nadu,OpenStreetMap
7562027217,DRM Multi Speciality Hospital,hospital,12.32484,76.6321094,Tamil Nadu,OpenStreetMap
7562027219,Dharani Hospital,hospital,12.0439007,76.9801869,Tamil Nadu,OpenStreetMap
7562027220,K.S.R.T.C. Hospital,hospital,12.3364551,76.6523561,Tamil Nadu,OpenStreetMap
7562027221,Disha Hospital,hospital,12.3233058,76.6642719,Tamil Nadu,OpenStreetMap
7562027222,Aashritha Neuro-psychiatric care,hospital,12.35541,76.6156384,Tamil Nadu,OpenStreetMap
7562027224,Dvtct Hospital,hospital,11.890187,77.2555388,Tamil Nadu,OpenStreetMap
7562027228,Pralaksha Hospital,hospital,12.3403325,76.5857929,Tamil Nadu,OpenStreetMap
7562027231,Agasthya Hospital,hospital,12.3021508,76.6281828,Tamil Nadu,OpenStreetMap
7562027234,N J Hospital,hospital,12.348183,76.551566,Tamil Nadu,OpenStreetMap
7562027237,Al Ansaar Hospital,hospital,12.3193378,76.663692,Tamil Nadu,OpenStreetMap
7562027241,Prerana Hospital,hospital,12.2886897,76.6223539,Tamil Nadu,OpenStreetMap
7562027243,Bhanavi Hospital,hospital,12.2835486,76.6274948,Tamil Nadu,OpenStreetMap
7562027246,Nirmala Hospital,hospital,12.2988631,76.6975923,Tamil Nadu,OpenStreetMap
7562027252,Van Thiel Hospital,hospital,11.867626,77.2429293,Tamil Nadu,OpenStreetMap
7562027253,Nataraja Hospital,hospital,12.2728089,76.6274538,Tamil Nadu,OpenStreetMap
7562027258,Danvantri Hospital,hospital,12.2625556,76.6235469,Tamil Nadu,OpenStreetMap
7562027263,Shakthi Hill View Hospital,hospital,12.3015129,76.6933065,Tamil Nadu,OpenStreetMap
7562027266,Jayadeva Hospital,hospital,12.3413058,76.6236452,Tamil Nadu,OpenStreetMap
7562027269,Sigma Hospital,hospital,12.3003215,76.6239723,Tamil Nadu,OpenStreetMap
7562027270,Sindhu Eye Hospital,hospital,12.2960015,76.6393656,Tamil Nadu,OpenStreetMap
7562027272,Preety Cancer Hospital,hospital,12.301903,76.6433102,Tamil Nadu,OpenStreetMap
7562027273,Brindavan Hospital,hospital,12.3233006,76.6271655,Tamil Nadu,OpenStreetMap
7562027274,R K Hospital,hospital,11.9280528,76.9443649,Tamil Nadu,OpenStreetMap
7562027276,Hitech Kidney Stone Hospital,hospital,12.316897,76.6504964,Tamil Nadu,OpenStreetMap
7562027278,Dhundenling Hospital,hospital,11.8673918,77.243343,Tamil Nadu,OpenStreetMap
7562027283,Dr. Jyothis Health Care Private Limited,hospital,12.3174549,76.6913103,Tamil Nadu,OpenStreetMap
7562027284,Leelavathi Hospital,hospital,12.2875301,76.6523576,Tamil Nadu,OpenStreetMap
7562027290,Queen Mary Hospital,hospital,12.2354134,76.6049755,Tamil Nadu,OpenStreetMap
7562027292,Amruthanandamayi Hospital,hospital,12.2929525,76.5832564,Tamil Nadu,OpenStreetMap
7562027295,Bhagvan Mahaveer Darshan Eye Hospital,hospital,12.3629618,76.6600654,Tamil Nadu,OpenStreetMap
7562027299,Sapthagiri Hospital,hospital,12.302911,76.6443991,Tamil Nadu,OpenStreetMap
7562027304,Gayatri Hospital,hospital,12.320474,76.648926,Tamil Nadu,OpenStreetMap
7562027310,Karuna Trust Hospital,hospital,12.0421949,77.0458121,Tamil Nadu,OpenStreetMap
7562027312,JSS Hospital,hospital,11.9275064,76.9493057,Tamil Nadu,OpenStreetMap
7562027314,Priyadarshini General Hospital,hospital,12.342084,76.633334,Tamil Nadu,OpenStreetMap
7562027315,Supriya Hospital,hospital,12.3336069,76.5995692,Tamil Nadu,OpenStreetMap
7562027316,Government Panchakarma Hospital,hospital,12.3407605,76.6323705,Tamil Nadu,OpenStreetMap
7562741443,Surakash Hospital,hospital,12.5204696,76.9009104,Tamil Nadu,OpenStreetMap
7562741454,Manasa Dhara Hospital,hospital,12.5011742,76.8229476,Tamil Nadu,OpenStreetMap
7562741464,ESI Hospital,hospital,12.523573,76.892258,Tamil Nadu,OpenStreetMap
7562741477,Sharada Health Care Centre,hospital,12.52403,76.900541,Tamil Nadu,OpenStreetMap
7562741480,Dr. Sudarshan Surgical & Gastro Care,hospital,12.5253513,76.8979419,Tamil Nadu,OpenStreetMap
7562741490,Surabhi Hospital,hospital,12.5242658,76.8971997,Tamil Nadu,OpenStreetMap
7562741514,Bommanahalli Hospital,hospital,12.5296139,76.8903847,Tamil Nadu,OpenStreetMap
7562741519,K V Shankare Gowda Memorial Hospital,hospital,12.5238338,76.8911525,Tamil Nadu,OpenStreetMap
7562741522,Ayurvedic Hospital,hospital,12.5168877,76.8939747,Tamil Nadu,OpenStreetMap
7563136288,Lalitha Hospital,hospital,13.3405646,77.0970625,Tamil Nadu,OpenStreetMap
7563136295,Surya Hospital,hospital,13.340652,77.097081,Tamil Nadu,OpenStreetMap
7563136298,Nandi Hospital,hospital,13.3391481,77.1069927,Tamil Nadu,OpenStreetMap
7563136301,Hygeia Ayurveda Hospital,hospital,13.336179,77.1232363,Tamil Nadu,OpenStreetMap
7563136305,Kaveri Hospital,hospital,13.3369094,77.1023364,Tamil Nadu,OpenStreetMap
7563136306,Sree Sanjeevini Hospital,hospital,13.315436,77.1211303,Tamil Nadu,OpenStreetMap
7563136309,"M C Orthopaedic, Arthroscopy & Joint Replacement Centre",hospital,13.3338461,77.1172817,Tamil Nadu,OpenStreetMap
7563136311,Siddaganga Hospital,hospital,13.3397843,77.1131895,Tamil Nadu,OpenStreetMap
7563136314,R.P. Chest Hospital,hospital,13.3390372,77.1132564,Tamil Nadu,OpenStreetMap
7563136319,Chethana Hospital,hospital,13.3282092,77.1089724,Tamil Nadu,OpenStreetMap
7563136320,Manyata Hospital,hospital,13.3346093,77.1068194,Tamil Nadu,OpenStreetMap
7563136327,Pavana Hospital,hospital,13.341079,77.1118171,Tamil Nadu,OpenStreetMap
7563136330,Tumkur Speciality Hospital,hospital,13.341154,77.106583,Tamil Nadu,OpenStreetMap
7563136331,Muddarangappa Hospital,hospital,13.3355274,77.1166394,Tamil Nadu,OpenStreetMap
7563136332,Bhuvi Ayurveda Hospital,hospital,13.3410303,77.122841,Tamil Nadu,OpenStreetMap
7563136333,T H S Super Speciality Hospital,hospital,13.3423279,77.0944545,Tamil Nadu,OpenStreetMap
7563136334,Vinayaka Hospital,hospital,13.3370709,77.1178763,Tamil Nadu,OpenStreetMap
7563136337,Diabetic Hospital,hospital,13.3286716,77.0973399,Tamil Nadu,OpenStreetMap
7563136343,Mookambika Modi Eye,hospital,13.3405863,77.1106044,Tamil Nadu,OpenStreetMap
7563136345,GSS Eye and ENT Hospital,hospital,13.3232204,77.0883674,Tamil Nadu,OpenStreetMap
7563136346,Maruthi Hospital,hospital,13.3230496,77.0940026,Tamil Nadu,OpenStreetMap
7563136348,Janani Hospital,hospital,13.336285,77.0989627,Tamil Nadu,OpenStreetMap
7563136357,New Goutham Hospital,hospital,13.339,77.113869,Tamil Nadu,OpenStreetMap
7563136367,Sri Manjunatha Hospital,hospital,13.3173074,77.1213879,Tamil Nadu,OpenStreetMap
7563136370,Madilu Children's Hospital,hospital,13.3399419,77.1110629,Tamil Nadu,OpenStreetMap
7563136379,Mahesh Ortho Hospital,hospital,13.3372012,77.0981586,Tamil Nadu,OpenStreetMap
7563136385,Syeda Safa Maternity Hospital,hospital,13.3308473,77.0925215,Tamil Nadu,OpenStreetMap
7563136386,Daya Sparsa Hospital,hospital,13.3163699,77.1081658,Tamil Nadu,OpenStreetMap
7563136388,Life Care Hospital,hospital,13.3316469,77.0924349,Tamil Nadu,OpenStreetMap
7571860880,"Sahachari Center,Trithallur West",hospital,10.4823512,76.0623367,Tamil Nadu,OpenStreetMap
7572131814,Little Flower Hospital,hospital,12.9807257,77.6823734,Tamil Nadu,OpenStreetMap
7572131816,NMPC Hospital,hospital,13.006205,77.7004289,Tamil Nadu,OpenStreetMap
7572131818,R R Hospital,hospital,13.0082031,77.697197,Tamil Nadu,OpenStreetMap
7572131819,Jeevan Hospital,hospital,12.9901305,77.6713322,Tamil Nadu,OpenStreetMap
7572131823,Vicky Family Life,hospital,13.0031618,77.7059531,Tamil Nadu,OpenStreetMap
7572131824,Vedam Ayurveda Multi Speciality Hospital,hospital,12.9946786,77.6709989,Tamil Nadu,OpenStreetMap
7572131833,Stroke Treatment Paralysis,hospital,13.0239995,77.6585299,Tamil Nadu,OpenStreetMap
7572131835,Geriatric Hospitals,hospital,13.0283977,77.6599575,Tamil Nadu,OpenStreetMap
7572131842,Health Plus Multi Speciality Hospital,hospital,13.0219523,77.6994046,Tamil Nadu,OpenStreetMap
7572131844,Pragathi Piles Hospital,hospital,12.9966313,77.671863,Tamil Nadu,OpenStreetMap
7572131866,Mahaveer Hospitals,hospital,12.9895049,77.6741439,Tamil Nadu,OpenStreetMap
7572131884,Eshawar HospItal,hospital,13.033219,77.6747693,Tamil Nadu,OpenStreetMap
7572131892,Medihope Super Specialty Hospital,hospital,12.973637,77.675186,Tamil Nadu,OpenStreetMap
7572131894,Cure N Care Hospital,hospital,12.989869,77.676589,Tamil Nadu,OpenStreetMap
7572131905,Sad Bydya Shala Ayurvedic Hospital,hospital,13.0106539,77.6969464,Tamil Nadu,OpenStreetMap
7572131909,Sri Lakshmi Super Speciality Hospital,hospital,13.011115,77.697361,Tamil Nadu,OpenStreetMap
7572131920,Kids Health Link,hospital,13.0031938,77.7128759,Tamil Nadu,OpenStreetMap
7572131923,Prakruti Hospital,hospital,12.991561,77.6757833,Tamil Nadu,OpenStreetMap
7572131935,Amrutha Healthcare,hospital,13.0042616,77.7114153,Tamil Nadu,OpenStreetMap
7572526686,Kamadhenu Hospital,hospital,12.975501,77.534972,Tamil Nadu,OpenStreetMap
7572526687,Dr. Rajesh Hospitals Eye and Dental,hospital,12.9688989,77.6422131,Tamil Nadu,OpenStreetMap
7572526690,OJUS Multi Speciality Hospital,hospital,12.957269,77.653945,Tamil Nadu,OpenStreetMap
7572526693,Benaka Hospital,hospital,12.9835824,77.5289448,Tamil Nadu,OpenStreetMap
7572526698,"Goverment Hospital, Hosahalli",hospital,12.9744928,77.5342045,Tamil Nadu,OpenStreetMap
7572526699,Jhon's Medical Hospital,hospital,12.9635299,77.6662889,Tamil Nadu,OpenStreetMap
7572526700,Vijaya Hospital,hospital,12.96767,77.5226459,Tamil Nadu,OpenStreetMap
7572526703,Government Hospital,hospital,12.9780731,77.5251934,Tamil Nadu,OpenStreetMap
7572526708,Sriprasad Ayurveda,hospital,12.9734087,77.5462808,Tamil Nadu,OpenStreetMap
7572526709,Vidya Eye Hospital,hospital,12.9707429,77.5377684,Tamil Nadu,OpenStreetMap
7572526710,Sai Baba Hospital,hospital,12.9698194,77.6317472,Tamil Nadu,OpenStreetMap
7572526717,Shree Sai Speciality Hospital,hospital,12.9555948,77.6418006,Tamil Nadu,OpenStreetMap
7572526718,Shree Dhanvantari Ayurveda Hospital,hospital,12.9615606,77.5222312,Tamil Nadu,OpenStreetMap
7572526728,Srinivasam Cancer Care Multi Speciality Hospital,hospital,12.961509,77.523151,Tamil Nadu,OpenStreetMap
7572526747,Magdum Hospital,hospital,12.9589495,77.6603768,Tamil Nadu,OpenStreetMap
7572526750,Athoz Hospitals,hospital,12.9673428,77.6424996,Tamil Nadu,OpenStreetMap
7572526752,G.R. Hospital,hospital,12.9802303,77.5548818,Tamil Nadu,OpenStreetMap
7572526753,Sneha Horizon Hospital,hospital,12.9754301,77.5358001,Tamil Nadu,OpenStreetMap
7572526756,Jagjeevanram Hospital,hospital,12.968292,77.524492,Tamil Nadu,OpenStreetMap
7572526757,Kangroo Hospital,hospital,12.974339,77.542325,Tamil Nadu,OpenStreetMap
7572526762,Abhinav Hospital,hospital,12.9757486,77.553782,Tamil Nadu,OpenStreetMap
7572526763,Suhusannidhi Hospital,hospital,12.969102,77.534951,Tamil Nadu,OpenStreetMap
7572526764,Abivrud Cancer Care & Research Centre,hospital,12.963967,77.4973049,Tamil Nadu,OpenStreetMap
7572526766,Panchsheela Nagar Hospital,hospital,12.9745497,77.5208943,Tamil Nadu,OpenStreetMap
7572526767,ESIC Hospital,hospital,12.9693009,77.6317545,Tamil Nadu,OpenStreetMap
7572526776,Sai Ortho and Dental Centre,hospital,12.9698191,77.5360801,Tamil Nadu,OpenStreetMap
7572526781,Ammashrees Hospital,hospital,12.9794315,77.5441641,Tamil Nadu,OpenStreetMap
7572526782,Lohitha Hospital,hospital,12.963951,77.64308,Tamil Nadu,OpenStreetMap
7572526783,Government Hospital,hospital,12.9639829,77.5188899,Tamil Nadu,OpenStreetMap
7572526785,Revathi Hospital,hospital,12.9679971,77.5015759,Tamil Nadu,OpenStreetMap
7572526787,Shanthakumari Hospital,hospital,12.9637162,77.5188263,Tamil Nadu,OpenStreetMap
7572526791,Bengaluru Child Neurology and Rehabilitaion Centre,hospital,12.9735574,77.5461246,Tamil Nadu,OpenStreetMap
7572526792,Sumati Hospital,hospital,12.976379,77.524439,Tamil Nadu,OpenStreetMap
7572526798,Dr. Hemant Agrawal,hospital,12.9583212,77.659636,Tamil Nadu,OpenStreetMap
7572526800,Dr. Nothesh Child Specialist,hospital,12.975423,77.540659,Tamil Nadu,OpenStreetMap
7572526801,Swasthya Hospitals,hospital,12.9544981,77.6401572,Tamil Nadu,OpenStreetMap
7572526802,Miracle Hopital,hospital,12.958861,77.654322,Tamil Nadu,OpenStreetMap
7572526804,Sastry Memorial Hospital,hospital,12.9698787,77.5332834,Tamil Nadu,OpenStreetMap
7572669019,Sri Swaranaamrutha Hospital,hospital,12.79603,77.706405,Tamil Nadu,OpenStreetMap
7572669024,Springleaf Hospital,hospital,12.852699,77.667688,Tamil Nadu,OpenStreetMap
7572669025,Sri Sai Hospitals,hospital,12.787708,77.741822,Tamil Nadu,OpenStreetMap
7572669027,Hospitec Multispeciality Hospital,hospital,12.8859649,77.6489078,Tamil Nadu,OpenStreetMap
7572669029,Global Speciality Hospital,hospital,12.808615,77.699385,Tamil Nadu,OpenStreetMap
7572669031,Sri Venkateswara Hospital,hospital,12.9056165,77.6122688,Tamil Nadu,OpenStreetMap
7572669032,Rajashri Grandhim Hospitals,hospital,12.895426,77.607662,Tamil Nadu,OpenStreetMap
7572669035,Goldage Hospital,hospital,12.8908362,77.6040715,Tamil Nadu,OpenStreetMap
7572669037,JJ Hospitals,hospital,12.8350141,77.6953077,Tamil Nadu,OpenStreetMap
7572669044,Best E City Hospital,hospital,12.850377,77.6567056,Tamil Nadu,OpenStreetMap
7572669047,Bhumika Hospital,hospital,12.826249,77.678792,Tamil Nadu,OpenStreetMap
7572669050,Naryana Hrudalya,hospital,12.796888,77.706122,Tamil Nadu,OpenStreetMap
7572669051,Elite Hospital,hospital,12.7815739,77.7713884,Tamil Nadu,OpenStreetMap
7572669061,Aastha Hospital,hospital,12.7815275,77.7713727,Tamil Nadu,OpenStreetMap
7576958025,Vinayaka Hospital,hospital,12.93753,77.549675,Tamil Nadu,OpenStreetMap
7576958028,Unani Hospital,hospital,12.9633185,77.5790145,Tamil Nadu,OpenStreetMap
7576958032,Rahul Maternity & Child Health Centre,hospital,12.9596227,77.6146819,Tamil Nadu,OpenStreetMap
7576958033,Bangaluru Unani Hospital,hospital,12.9405198,77.5794387,Tamil Nadu,OpenStreetMap
7576958037,Medcare Hospital,hospital,12.953049,77.574203,Tamil Nadu,OpenStreetMap
7576958039,Sumanjara Hospital,hospital,12.9417439,77.5601782,Tamil Nadu,OpenStreetMap
7576958043,Corporation Hospital,hospital,12.961345,77.560893,Tamil Nadu,OpenStreetMap
7576958045,Mitralaya Hospital,hospital,12.945591,77.5712865,Tamil Nadu,OpenStreetMap
