date,precipitation_mm,rain_mm,precipitation_hours,max_wind_speed_kmh,location_name,latitude,longitude,state,rolling_3d_precip_mm,rolling_7d_precip_mm,heavy_rainfall_flag,extreme_rainfall_flag
2025-06-30,0.0,0.0,0.0,22.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.3,1.7,0,0
2025-07-01,0.3,0.3,3.0,17.9,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.6,1.0,0,0
2025-07-01,0.5,0.5,5.0,12.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.8,1.1,0,0
2025-07-01,0.0,0.0,0.0,18.7,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.8,1.1,0,0
2025-07-01,0.0,0.0,0.0,22.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.5,1.1,0,0
2025-07-01,0.5,0.5,5.0,25.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.5,1.6,0,0
2025-07-01,1.1,1.1,3.0,14.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,1.6,2.4,0,0
2025-07-01,0.0,0.0,0.0,16.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,1.6,2.4,0,0
2025-07-01,0.0,0.0,0.0,25.7,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,1.1,2.1,0,0
2025-07-01,0.0,0.0,0.0,19.7,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,1.6,0,0
2025-07-01,0.0,0.0,0.0,11.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,1.6,0,0
2025-07-02,3.0,3.0,3.0,22.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.0,4.6,0,0
2025-07-02,7.9,7.9,13.0,19.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,10.9,12.0,0,0
2025-07-02,4.4,4.4,6.0,16.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,15.3,15.3,0,0
2025-07-02,0.5,0.5,1.0,29.2,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,12.8,15.8,0,0
2025-07-02,0.4,0.4,1.0,20.5,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,5.3,16.2,0,0
2025-07-02,1.3,1.3,3.0,15.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,2.2,17.5,0,0
2025-07-02,6.4,6.4,4.0,21.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,8.1,23.9,0,0
2025-07-02,4.9,4.9,1.0,17.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,12.6,25.8,0,0
2025-07-02,0.7,0.7,1.0,17.4,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,12.0,18.6,0,0
2025-07-02,1.7,1.7,9.0,26.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,7.3,15.9,0,0
2025-07-03,0.0,0.0,0.0,15.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,2.4,15.4,0,0
2025-07-03,0.0,0.0,0.0,25.5,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,1.7,15.0,0,0
2025-07-03,1.1,1.1,8.0,26.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.1,14.8,0,0
2025-07-03,1.7,1.7,4.0,15.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,2.8,10.1,0,0
2025-07-03,0.0,0.0,0.0,10.3,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.8,5.2,0,0
2025-07-03,1.2,1.2,7.0,18.0,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,2.9,5.7,0,0
2025-07-03,1.9,1.9,1.0,23.0,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,3.1,5.9,0,0
2025-07-03,0.0,0.0,0.0,21.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.1,5.9,0,0
2025-07-03,0.0,0.0,0.0,18.9,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,1.9,5.9,0,0
2025-07-03,0.0,0.0,0.0,20.4,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,4.8,0,0
2025-07-04,0.4,0.4,4.0,29.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.4,3.5,0,0
2025-07-04,0.1,0.1,1.0,28.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.5,3.6,0,0
2025-07-04,0.4,0.4,3.0,19.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.9,2.8,0,0
2025-07-04,0.0,0.0,0.0,19.1,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.5,0.9,0,0
2025-07-04,0.0,0.0,0.0,17.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.4,0.9,0,0
2025-07-04,0.1,0.1,1.0,21.9,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.1,1.0,0,0
2025-07-04,0.2,0.2,2.0,15.2,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.3,1.2,0,0
2025-07-04,0.1,0.1,1.0,16.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.4,0.9,0,0
2025-07-04,0.0,0.0,0.0,23.3,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.3,0.8,0,0
2025-07-04,0.1,0.1,1.0,24.3,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.2,0.5,0,0
2025-07-05,0.1,0.1,1.0,18.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.2,0.6,0,0
2025-07-05,0.3,0.3,1.0,22.5,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.5,0.9,0,0
2025-07-05,0.0,0.0,0.0,32.1,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.4,0.8,0,0
2025-07-05,1.1,1.1,6.0,23.0,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.4,1.7,0,0
2025-07-05,0.4,0.4,3.0,25.1,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,1.5,2.0,0,0
2025-07-05,2.7,2.7,4.0,17.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,4.2,4.7,0,0
2025-07-05,0.7,0.7,5.0,18.5,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,3.8,5.3,0,0
2025-07-05,0.6,0.6,5.0,29.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,4.0,5.8,0,0
2025-07-05,1.0,1.0,4.0,19.1,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.3,6.5,0,0
2025-07-05,0.1,0.1,1.0,25.7,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,1.7,6.6,0,0
2025-07-06,0.1,0.1,1.0,26.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,1.2,5.6,0,0
2025-07-06,0.3,0.3,2.0,31.4,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.5,5.5,0,0
2025-07-06,0.1,0.1,1.0,34.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.5,2.9,0,0
2025-07-06,4.0,4.0,13.0,30.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,4.4,6.2,0,0
2025-07-06,1.4,1.4,7.0,28.2,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,5.5,7.0,0,0
2025-07-06,0.5,0.5,1.0,23.4,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,5.9,6.5,0,0
2025-07-06,0.0,0.0,0.0,25.6,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,1.9,6.4,0,0
2025-07-06,0.2,0.2,2.0,18.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.7,6.5,0,0
2025-07-06,1.6,1.6,12.0,22.0,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,1.8,7.8,0,0
2025-07-06,2.2,2.2,4.0,21.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,4.0,9.9,0,0
2025-07-07,1.0,1.0,7.0,30.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,4.8,6.9,0,0
2025-07-07,0.0,0.0,0.0,28.9,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,3.2,5.5,0,0
2025-07-07,0.0,0.0,0.0,24.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,1.0,5.0,0,0
2025-07-07,0.1,0.1,1.0,20.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.1,5.1,0,0
2025-07-07,0.0,0.0,0.0,32.3,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.1,4.9,0,0
2025-07-07,0.8,0.8,2.0,21.7,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.9,4.1,0,0
2025-07-07,0.7,0.7,6.0,19.7,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,1.5,2.6,0,0
2025-07-07,0.2,0.2,1.0,23.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,1.7,1.8,0,0
2025-07-07,0.5,0.5,2.0,26.2,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.4,2.3,0,0
2025-07-07,0.0,0.0,0.0,16.4,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.7,2.3,0,0
2025-07-08,2.6,2.6,3.0,26.7,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,3.1,4.8,0,0
2025-07-08,0.3,0.3,2.0,20.0,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.9,5.1,0,0
2025-07-08,0.8,0.8,7.0,32.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,3.7,5.1,0,0
2025-07-08,0.4,0.4,4.0,21.4,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,1.5,4.8,0,0
2025-07-08,0.2,0.2,1.0,26.7,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.4,4.8,0,0
2025-07-08,0.2,0.2,2.0,21.4,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.8,4.5,0,0
2025-07-08,0.0,0.0,0.0,19.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.4,4.5,0,0
2025-07-08,0.3,0.3,1.0,12.0,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.5,2.2,0,0
2025-07-08,1.3,1.3,7.0,22.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,1.6,3.2,0,0
2025-07-08,0.2,0.2,1.0,24.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,1.8,2.6,0,0
2025-07-09,1.7,1.7,5.0,17.3,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,3.2,3.9,0,0
2025-07-09,0.1,0.1,1.0,12.6,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,2.0,3.8,0,0
2025-07-09,0.0,0.0,0.0,31.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.8,3.6,0,0
2025-07-09,2.5,2.5,5.0,12.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,2.6,6.1,0,0
2025-07-09,0.3,0.3,2.0,22.5,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.8,6.1,0,0
2025-07-09,0.1,0.1,1.0,24.6,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,2.9,4.9,0,0
2025-07-09,0.0,0.0,0.0,18.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.4,4.7,0,0
2025-07-09,3.6,3.6,4.0,19.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.7,6.6,0,0
2025-07-09,0.3,0.3,1.0,23.9,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,3.9,6.8,0,0
2025-07-09,0.0,0.0,0.0,18.8,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,3.9,6.8,0,0
2025-07-10,14.9,14.9,9.0,16.6,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,15.2,19.2,0,0
2025-07-10,0.6,0.6,1.0,14.4,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,15.5,19.5,0,0
2025-07-10,0.7,0.7,2.0,21.1,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,16.2,20.1,0,0
2025-07-10,0.0,0.0,0.0,30.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.3,20.1,0,0
2025-07-10,2.1,2.1,2.0,20.7,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,2.8,18.6,0,0
2025-07-10,1.2,1.2,8.0,18.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,3.3,19.5,0,0
2025-07-10,1.0,1.0,2.0,14.6,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,4.3,20.5,0,0
2025-07-10,3.6,3.6,4.0,14.8,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,5.8,9.2,0,0
2025-07-10,0.1,0.1,1.0,18.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,4.7,8.7,0,0
2025-07-10,4.7,4.7,12.0,17.2,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,8.4,12.7,0,0
2025-07-11,1.8,1.8,4.0,20.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,6.6,14.5,0,0
2025-07-11,2.7,2.7,3.0,15.1,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,9.2,15.1,0,0
2025-07-11,1.0,1.0,3.0,25.9,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,5.5,14.9,0,0
2025-07-11,1.1,1.1,7.0,10.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,4.8,15.0,0,0
2025-07-11,0.5,0.5,3.0,33.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,2.6,11.9,0,0
2025-07-11,20.7,20.7,3.0,15.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,22.3,32.5,0,0
2025-07-11,5.9,5.9,4.0,15.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,27.1,33.7,0,0
2025-07-11,4.9,4.9,3.0,15.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,31.5,36.8,0,0
2025-07-11,0.7,0.7,3.0,34.9,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,11.5,34.8,0,0
2025-07-11,3.4,3.4,6.0,21.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,9.0,37.2,0,0
2025-07-12,0.2,0.2,2.0,18.7,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,4.3,36.3,0,0
2025-07-12,0.0,0.0,0.0,15.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,3.6,35.8,0,0
2025-07-12,4.5,4.5,4.0,17.5,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,4.7,19.6,0,0
2025-07-12,0.9,0.9,5.0,18.6,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,5.4,14.6,0,0
2025-07-12,0.0,0.0,0.0,34.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,5.4,9.7,0,0
2025-07-12,2.0,2.0,2.0,22.2,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,2.9,11.0,0,0
2025-07-12,0.2,0.2,1.0,23.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,2.2,7.8,0,0
2025-07-12,0.5,0.5,3.0,23.0,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,2.7,8.1,0,0
2025-07-12,22.1,22.1,2.0,20.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,22.8,30.2,0,0
2025-07-12,0.0,0.0,0.0,19.7,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,22.6,25.7,0,0
2025-07-13,0.1,0.1,1.0,20.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,22.2,24.9,0,0
2025-07-13,0.5,0.5,2.0,15.9,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.6,25.4,0,0
2025-07-13,0.0,0.0,0.0,27.0,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.6,23.4,0,0
2025-07-13,2.6,2.6,5.0,19.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,3.1,25.8,0,0
2025-07-13,1.9,1.9,3.0,17.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,4.5,27.2,0,0
2025-07-13,2.3,2.3,7.0,15.9,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,6.8,7.4,0,0
2025-07-13,0.8,0.8,3.0,13.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,5.0,8.2,0,0
2025-07-13,1.8,1.8,2.0,14.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,4.9,9.9,0,0
2025-07-13,0.3,0.3,3.0,29.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,2.9,9.7,0,0
2025-07-13,6.0,6.0,2.0,24.3,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,8.1,15.7,0,0
2025-07-14,0.8,0.8,3.0,18.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,7.1,13.9,0,0
2025-07-14,5.2,5.2,4.0,19.7,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,12.0,17.2,0,0
2025-07-14,0.2,0.2,2.0,25.8,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,6.2,15.1,0,0
2025-07-14,0.5,0.5,5.0,15.5,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,5.9,14.8,0,0
2025-07-14,0.5,0.5,5.0,36.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.2,13.5,0,0
2025-07-14,0.5,0.5,2.0,20.3,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,1.5,13.7,0,0
2025-07-14,0.0,0.0,0.0,34.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,1.0,7.7,0,0
2025-07-14,2.1,2.1,5.0,26.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,2.6,9.0,0,0
2025-07-14,1.5,1.5,2.0,15.1,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,3.6,5.3,0,0
2025-07-14,1.3,1.3,4.0,22.4,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,4.9,6.4,0,0
2025-07-15,1.8,1.8,9.0,23.0,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,4.6,7.7,0,0
2025-07-15,0.2,0.2,2.0,14.7,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,3.3,7.4,0,0
2025-07-15,1.0,1.0,2.0,20.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,3.0,7.9,0,0
2025-07-15,0.0,0.0,0.0,39.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.2,7.9,0,0
2025-07-15,1.0,1.0,3.0,20.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.0,6.8,0,0
2025-07-15,0.6,0.6,3.0,25.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.6,5.9,0,0
2025-07-15,0.0,0.0,0.0,21.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,1.6,4.6,0,0
2025-07-15,1.8,1.8,2.0,14.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,2.4,4.6,0,0
2025-07-15,0.4,0.4,1.0,30.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,2.2,4.8,0,0
2025-07-15,2.3,2.3,2.0,23.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,4.5,6.1,0,0
2025-07-16,26.1,26.1,10.0,16.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,28.8,32.2,0,0
2025-07-16,4.8,4.8,5.0,22.0,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,33.2,36.0,0,0
2025-07-16,37.5,37.5,11.0,19.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,68.4,72.9,0,0
2025-07-16,22.9,22.9,11.0,20.8,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,65.2,95.8,0,0
2025-07-16,16.2,16.2,7.0,16.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,76.6,110.2,0,0
2025-07-16,5.7,5.7,4.0,21.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,44.8,115.5,0,0
2025-07-16,0.6,0.6,5.0,34.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,22.5,113.8,0,0
2025-07-16,9.3,9.3,4.0,34.0,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,15.6,97.0,0,0
2025-07-16,0.9,0.9,4.0,20.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,10.8,93.1,0,0
2025-07-16,45.2,45.2,16.0,13.2,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,55.4,100.8,0,0
2025-07-17,2.3,2.3,5.0,15.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,48.4,80.2,0,0
2025-07-17,19.8,19.8,16.0,19.7,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,67.3,83.8,0,0
2025-07-17,4.4,4.4,12.0,16.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,26.5,82.5,0,0
2025-07-17,0.0,0.0,0.0,14.0,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,24.2,81.9,0,0
2025-07-17,17.9,17.9,13.0,18.5,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,22.3,90.5,0,0
2025-07-17,2.0,2.0,8.0,20.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,19.9,91.6,0,0
2025-07-17,4.0,4.0,15.0,31.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,23.9,50.4,0,0
2025-07-17,7.8,7.8,13.0,21.2,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,13.8,55.9,0,0
2025-07-17,0.0,0.0,0.0,30.2,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,11.8,36.1,0,0
2025-07-17,0.7,0.7,3.0,21.0,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,8.5,32.4,0,0
2025-07-18,2.8,2.8,9.0,35.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,3.5,35.2,0,0
2025-07-18,4.0,4.0,8.0,18.1,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,7.5,21.3,0,0
2025-07-18,8.0,8.0,8.0,11.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,14.8,27.3,0,0
2025-07-18,0.8,0.8,2.0,23.5,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,12.8,24.1,0,0
2025-07-18,15.0,15.0,4.0,14.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,23.8,31.3,0,0
2025-07-18,12.1,12.1,13.0,18.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,27.9,43.4,0,0
2025-07-18,0.2,0.2,2.0,16.4,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,27.3,42.9,0,0
2025-07-18,12.1,12.1,14.0,19.7,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,24.4,52.2,0,0
2025-07-18,9.2,9.2,11.0,14.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,21.5,57.4,0,0
2025-07-18,8.8,8.8,7.0,17.9,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,30.1,58.2,0,0
2025-07-19,5.1,5.1,10.0,19.7,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,23.1,62.5,0,0
2025-07-19,6.0,6.0,5.0,18.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,19.9,53.5,0,0
2025-07-19,13.9,13.9,20.0,29.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,25.0,55.3,0,0
2025-07-19,15.1,15.1,19.0,23.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,35.0,70.2,0,0
2025-07-19,7.0,7.0,9.0,16.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,36.0,65.1,0,0
2025-07-19,3.1,3.1,11.0,19.1,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,25.2,59.0,0,0
2025-07-19,4.9,4.9,6.0,21.5,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,15.0,55.1,0,0
2025-07-19,6.9,6.9,6.0,19.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,14.9,56.9,0,0
2025-07-19,2.9,2.9,3.0,27.7,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,14.7,53.8,0,0
2025-07-19,3.8,3.8,4.0,21.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,13.6,43.7,0,0
2025-07-20,0.0,0.0,0.0,20.9,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,6.7,28.6,0,0
2025-07-20,0.4,0.4,2.0,16.2,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,4.2,22.0,0,0
2025-07-20,23.2,23.2,22.0,26.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,23.6,42.1,0,0
2025-07-20,11.8,11.8,11.0,14.1,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,35.4,49.0,0,0
2025-07-20,0.2,0.2,2.0,19.5,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,35.2,42.3,0,0
2025-07-20,0.0,0.0,0.0,19.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,12.0,39.4,0,0
2025-07-20,0.2,0.2,1.0,14.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.4,35.8,0,0
2025-07-20,3.2,3.2,7.0,18.6,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.4,39.0,0,0
2025-07-20,1.7,1.7,3.0,26.6,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,5.1,40.3,0,0
2025-07-20,29.7,29.7,16.0,24.8,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,34.6,46.8,0,0
2025-07-21,0.0,0.0,0.0,24.1,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,31.4,35.0,0,0
2025-07-21,2.5,2.5,11.0,12.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,32.2,37.3,0,0
2025-07-21,5.9,5.9,5.0,16.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,8.4,43.2,0,0
2025-07-21,8.2,8.2,6.0,16.2,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,16.6,51.2,0,0
2025-07-21,3.2,3.2,4.0,25.7,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,17.3,51.2,0,0
